index,dataset,rtype,rnumber,Test_AVERAGE_PRECISION,Test_FIXED_RANGE_PR_AUC,Test_PR_AUC,Test_RANGE_PR_AUC,Test_ROC_AUC,Test_THRESHOLD,Train_AVERAGE_PRECISION,Train_FIXED_RANGE_PR_AUC,Train_PR_AUC,Train_RANGE_PR_AUC,Train_ROC_AUC
3096,2-std_cut_wave,gdn,0,0.01593480535537029,0.023275733824369642,0.013949016598266684,0.027120361441577492,0.7334953940634595,,-0.0,,0.5,,
1801,2-std_cut_wave,hbos,0,0.008226823183224858,0.0058837827211728495,0.005800664609973673,0.0060294703668604946,0.3686995967741935,,0.007591941542334568,0.007050363600540046,0.005451289755172865,0.007268133635383252,0.3367565524193548
466,2-std_cut_wave,health_esn,0,,0.504,,0.504,,,,0.504,,0.504,
1409,2-std_cut_wave,hif,0,0.014742370780352869,0.021079599192988074,0.01283658059553542,0.02194416115214019,0.7153477822580645,,0.017570358440812187,0.02073282050405921,0.015412659123216899,0.022470479007264954,0.7623487903225806
58,2-std_cut_wave,hybrid_knn,0,0.007318137095654413,0.046013671647781466,0.006405734891236619,0.042119037412137676,0.42861643145161293,,0.007422829489247714,0.01148460707861249,0.0064513272096677985,0.011997478915632256,0.4366179435483871
3887,2-std_cut_wave,if_lof,0,0.13510867004649338,0.27919981417988504,0.13380573510803107,0.1992396396392699,0.5563256048387096,,0.1439310479141653,0.2828509250402056,0.14087680136042216,0.2075378645616131,0.6705519153225806
2722,2-std_cut_wave,iforest,0,0.012256521322819618,0.014796925258668494,0.010789668551091439,0.01510017650017394,0.6548639112903226,,0.016480910386582295,0.03277318266203705,0.014210196922856393,0.03480995955708914,0.7423135080645161
4901,2-std_cut_wave,kmeans,0,0.012186185338918024,0.02179654247241871,0.009949199519901803,0.025518473062638408,0.4954637096774194,,0.01152835481515782,0.014651665936691738,0.009436417866947579,0.015943429844416695,0.4916834677419355
1224,2-std_cut_wave,knn,0,0.13214406095370332,0.26579475771379274,0.13113593016007755,0.18463286101640825,0.4400201612903226,,0.2567065581779012,0.30982762058187124,0.2560297911471075,0.2756664475533972,0.5378024193548387
3182,2-std_cut_wave,laser_dbn,0,,0.504,,0.504,,,,0.504,,0.504,
4339,2-std_cut_wave,lstm-vae,0,0.02003823677467773,,0.33540416061821604,,,,0.020569551485342216,,0.3359617132665304,,
2544,2-std_cut_wave,lstm_ad,0,0.005734358091187388,0.05281084861748582,0.005072830661334843,0.05835308847919121,0.24042338709677422,,0.0057387919497825625,0.08417447866876515,0.005077925139718954,0.0891040162765826,0.2400453629032258
1503,2-std_cut_wave,mscred,0,0.022625,0.04774043715846994,0.01617361111111111,0.034526411657559195,0.5225554435483871,,0.017416666666666667,0.028,0.013569444444444446,0.02185185185185185,0.5221144153225807
2176,2-std_cut_wave,mstamp,0,0.02455943937347204,0.014773136996542315,0.018991895442993817,0.01710128964863813,0.5814012096774194,,0.0313937441125501,0.011744459298633405,0.02416701636502588,0.013259423434176318,0.5718245967741936
2963,2-std_cut_wave,multi_hmm,0,0.02089336162768094,0.0123754507698421,0.015744341484843792,0.010464416032856961,0.6530367943548386,,0.02073927596227472,0.03553882828233818,0.015637890628639035,0.030975267043714384,0.6529737903225806
3974,2-std_cut_wave,normalizing_flows,0,0.005791686979520205,0.031094822979460437,0.005086788495181505,0.031877739499414255,0.26751512096774194,,0.0057704459486495885,0.008044681183021497,0.005069015971478031,0.00885213498137823,0.26486895161290325
1599,2-std_cut_wave,omnianomaly,0,0.009503199608912119,0.0454496294260025,0.007938749136063841,0.05071045458316803,0.47858342665173575,,0.007467399064138005,0.1018182784318924,0.006234887023684802,0.11972552537918091,0.31858902575587905
423,2-std_cut_wave,pca,0,0.008963330743548863,,0.006423809165057047,,0.42118195564516125,,0.00783959992337794,,0.00554054976205042,,0.33707157258064513
3645,2-std_cut_wave,pcc,0,0.013477050186339084,0.04463763383827634,0.011537311182702523,0.044981340941502815,0.6746471774193549,,0.013788923688400477,0.058003128832615033,0.01178621104650703,0.05987041953984516,0.6793094758064516
2015,2-std_cut_wave,random_black_forest,0,,0.504,,0.504,,,,0.504,,0.504,
960,2-std_cut_wave,robust_pca,0,0.07105201336689851,0.04753926728354186,0.045913083516701765,0.049869548554593864,0.8098538306451613,,0.05746511043179081,0.053336456829236795,0.039803099899714436,0.05983904332337239,0.8107358870967741
172,2-std_cut_wave,subsequence_knn,0,0.16451027420187164,0.39604636751554656,0.1593679945370567,0.34054866316093435,0.8302671370967742,,0.16506540830693817,0.4225250699782109,0.15978113380804543,0.3644470042279354,0.8325352822580645
4118,2-std_cut_wave,tanogan,0,0.022968325791855204,0.07558333333333332,0.03817771128302438,0.07905555555555555,0.6089969758064517,,0.022559829059829062,0.07558333333333332,0.03797346291701131,0.07905555555555555,0.6088709677419356
4562,2-std_cut_wave,telemanom,0,0.012371172322720458,0.0546436020650021,0.0095357056100913,0.05059407155330623,0.6624243951612903,,0.013373534157684814,0.04200562544647993,0.010479101008680734,0.04280044151527897,0.6941784274193549
1868,2-std_cut_wave,torsk,0,,0.504,,0.504,,,,0.504,,0.504,
3768,2-std_cut_wave,usad,0,0.29023319857443197,0.26717495918273926,0.27866588716950547,0.18636205792427063,0.7095034338930639,0.439870685338974,0.45510626547906874,0.32227182388305664,0.4533616100003476,0.31447502970695496,0.7179173708244939
