index,dataset,rtype,rnumber,Test_AVERAGE_PRECISION,Test_FIXED_RANGE_PR_AUC,Test_PR_AUC,Test_RANGE_PR_AUC,Test_ROC_AUC,Test_THRESHOLD,Train_AVERAGE_PRECISION,Train_FIXED_RANGE_PR_AUC,Train_PR_AUC,Train_RANGE_PR_AUC,Train_ROC_AUC
718,2-std_cut_wave-stdRatio_1-stdPast_10,autoencoder,0,0.004043936909548213,0.004016466356387265,0.0036427245228372266,0.004122329592060631,0.5754864593781345,,0.00428640190625016,0.004908981793443159,0.0036045565944032524,0.004486023089714866,0.5428284854563692
5055,2-std_cut_wave-stdRatio_1-stdPast_10,cblof,0,0.0023663497991244856,0.003509275251055636,0.0021716214361592553,0.003297564448689394,0.3726379137412237,,0.002385296693804036,0.004545375234545696,0.0021910559283592,0.004723528628566096,0.37981945837512543
2586,2-std_cut_wave-stdRatio_1-stdPast_10,cof,0,0.003568089663778401,0.0035675555622909955,0.003168774877583868,0.004089697989460851,0.5591842193246406,,0.0052353200839422385,0.006089486717197193,0.004373937248987,0.005109028498118222,0.5510531594784354
4748,2-std_cut_wave-stdRatio_1-stdPast_10,copod,0,0.005545340809525806,0.011336453477418443,0.004835515235818034,0.011492185355724147,0.5841792042795052,,0.00493530806859279,0.010751406799435526,0.0043436810326961195,0.011165753326740023,0.5773721163490472
4399,2-std_cut_wave-stdRatio_1-stdPast_10,dae,0,0.00794935324221888,0.0023229154702160237,0.00638712962637339,0.0026729824057576948,0.5325309261116684,,0.008129161440668059,0.002818234723322382,0.006496152369192117,0.003037216449719246,0.5329722500835841
3411,2-std_cut_wave-stdRatio_1-stdPast_10,damp,0,0.003154647502224009,0.001401449519195035,0.0028584590616748413,0.0017324962135442479,0.49143430290872614,,0.0039209088686455,0.0015269564883745347,0.0035464650656373557,0.002000570185107476,0.5423069207622869
3314,2-std_cut_wave-stdRatio_1-stdPast_10,deepant,0,0.006385626633259081,0.006931654955352759,0.0054295767234486085,0.005682320670018937,0.5282915412905383,,0.006624977249293558,0.00424987759726092,0.005613516410029967,0.004445494225060123,0.5299899699097292
2296,2-std_cut_wave-stdRatio_1-stdPast_10,deepnap,0,0.004106275877162719,0.0028507823395434494,0.003708432736035898,0.003068900808630852,0.6095085255767302,,0.004139296471655807,0.003082100993956973,0.003726915578604297,0.0031441628185687512,0.6081845536609829
1030,2-std_cut_wave-stdRatio_1-stdPast_10,encdec_ad,0,0.003795519718485837,0.00264270936415078,0.0033083327387408894,0.002831895673268865,0.5042326980942828,,0.003828604339846919,0.002555256084146702,0.003325075715295629,0.0027764930997119905,0.49275827482447343
668,2-std_cut_wave-stdRatio_1-stdPast_10,fast_mcd,0,0.0043587081683346225,0.010039947081189863,0.0038340424710561743,0.009289675128463733,0.5402340354396523,,0.00454835719841163,0.009653730588854754,0.003980458552490782,0.009315502571955072,0.5443396857238382
3093,2-std_cut_wave-stdRatio_1-stdPast_10,gdn,0,0.006675972117105406,0.017663364555785502,0.006089490772432831,0.020138157276660292,0.7426693494299128,,-0.0,,0.5,,
1802,2-std_cut_wave-stdRatio_1-stdPast_10,hbos,0,0.002818595512074669,0.0016480401770374582,0.0022731987267464943,0.0016582007123430943,0.39275827482447345,,0.0026893999912742514,0.00176118639851729,0.002209352979088179,0.0017808294412177729,0.37679037111334
561,2-std_cut_wave-stdRatio_1-stdPast_10,health_esn,0,,0.5015,,0.5015,,,,0.5015,,0.5015,
1340,2-std_cut_wave-stdRatio_1-stdPast_10,hif,0,0.005266124943690066,0.004778447059101897,0.004623347930482951,0.004437487753355497,0.6138281511200268,,0.004859574457413919,0.005531301245344376,0.004291865423248218,0.005920565642286774,0.6129187562688063
53,2-std_cut_wave-stdRatio_1-stdPast_10,hybrid_knn,0,0.0024121587774444215,0.0028506030325630557,0.0022152263639399275,0.0027622216039892363,0.3918020728853226,,0.0024038450909092267,0.006387186033781055,0.0022072596504565745,0.006542350139577146,0.3889936476094952
3935,2-std_cut_wave-stdRatio_1-stdPast_10,if_lof,0,0.003347097024386096,0.003123017584043059,0.0029733619286590705,0.0031578628598191247,0.5109394851220328,,0.004808420994231576,0.005459269480987005,0.004271401734303148,0.005016838978696541,0.5996522902039452
2721,2-std_cut_wave-stdRatio_1-stdPast_10,iforest,0,0.003939150715716431,0.0031634679186940606,0.0033599214366797072,0.002723267553564847,0.5218789702440656,,0.0031569970731062337,0.002213349118690962,0.0027946124421292066,0.002613479729737735,0.4663925108659311
