index,dataset,rtype,rnumber,Test_AVERAGE_PRECISION,Test_FIXED_RANGE_PR_AUC,Test_PR_AUC,Test_RANGE_PR_AUC,Test_ROC_AUC,Test_THRESHOLD,Train_AVERAGE_PRECISION,Train_FIXED_RANGE_PR_AUC,Train_PR_AUC,Train_RANGE_PR_AUC,Train_ROC_AUC
762,2-std_cut_increasing-stdRatio_1-stdPast_10,autoencoder,0,0.010101010101010102,0.001572327044025157,0.005050505050505051,0.001572327044025157,0.910828025477707,,0.01,0.0038461538461538464,0.005,0.0038461538461538464,0.9099181073703366
2613,2-std_cut_increasing-stdRatio_1-stdPast_10,cof,0,0.0012254901960784314,0.014285714285714285,0.0006127450980392157,0.014285714285714285,0.2584167424931756,,0.003125,0.01282051282051282,0.0015625,0.01282051282051282,0.7097361237488625
4715,2-std_cut_increasing-stdRatio_1-stdPast_10,copod,0,0.004132231404958678,0.0010775862068965517,0.002066115702479339,0.0010775862068965517,0.7807097361237488,,0.004329004329004329,0.045454545454545456,0.0021645021645021645,0.045454545454545456,0.7907188353048226
4408,2-std_cut_increasing-stdRatio_1-stdPast_10,dae,0,0.010101010101010102,0.0016556291390728477,0.005050505050505051,0.0016556291390728477,0.910828025477707,,0.01,0.0038461538461538464,0.005,0.0038461538461538464,0.9099181073703366
3472,2-std_cut_increasing-stdRatio_1-stdPast_10,damp,0,0.0017152658662092624,0.0008547008547008547,0.0008576329331046312,0.0008547008547008547,0.4704276615104641,,0.0015748031496062992,0.0011655011655011655,0.0007874015748031496,0.0011655011655011655,0.42311191992720654
3370,2-std_cut_increasing-stdRatio_1-stdPast_10,deepant,0,0.01020408163265306,0.0033333333333333335,0.00510204081632653,0.0033333333333333335,0.9117379435850773,,0.010309278350515464,0.003875968992248062,0.005154639175257732,0.003875968992248062,0.9126478616924477
2317,2-std_cut_increasing-stdRatio_1-stdPast_10,deepnap,0,0.01,0.0048543689320388345,0.005,0.0048543689320388345,0.9099181073703366,,0.01,0.0048543689320388345,0.005,0.0048543689320388345,0.9099181073703366
1072,2-std_cut_increasing-stdRatio_1-stdPast_10,encdec_ad,0,0.0009871668311944718,0.0002651113467656416,0.0004935834155972359,0.0002651113467656416,0.07916287534121924,,0.0010626992561105207,0.0005235602094240838,0.0005313496280552603,0.0005235602094240838,0.14467697907188348
707,2-std_cut_increasing-stdRatio_1-stdPast_10,fast_mcd,0,0.002066115702479339,0.025,0.0010330578512396695,0.025,0.5605095541401274,,0.0034482758620689655,0.016666666666666666,0.0017241379310344827,0.016666666666666666,0.7370336669699727
3107,2-std_cut_increasing-stdRatio_1-stdPast_10,gdn,0,0.010309278350515464,0.0043859649122807015,0.005154639175257732,0.0043859649122807015,0.9114391143911439,,-0.0,,0.5,,
1822,2-std_cut_increasing-stdRatio_1-stdPast_10,hbos,0,0.00101010101010101,0.0001937984496124031,0.000505050505050505,0.0001937984496124031,0.18562329390354865,,0.0017761989342806395,0.0004208754208754209,0.0008880994671403197,0.0004208754208754209,0.548680618744313
455,2-std_cut_increasing-stdRatio_1-stdPast_10,health_esn,0,,0.5004545454545455,,0.5004545454545455,,,,0.5004545454545455,,0.5004545454545455,
1361,2-std_cut_increasing-stdRatio_1-stdPast_10,hif,0,0.0026455026455026454,0.0003671071953010279,0.0013227513227513227,0.0003671071953010279,0.6569608735213831,,0.0015503875968992248,0.0003633720930232558,0.0007751937984496124,0.0003633720930232558,0.4140127388535032
85,2-std_cut_increasing-stdRatio_1-stdPast_10,hybrid_knn,0,0.0048543689320388345,0.002403846153846154,0.0024271844660194173,0.002403846153846154,0.8157415832575068,,0.0009372071227741331,0.0024752475247524753,0.00046860356138706655,0.0024752475247524753,0.030027297543221088
3922,2-std_cut_increasing-stdRatio_1-stdPast_10,if_lof,0,0.003663003663003663,0.018518518518518517,0.0018315018315018315,0.018518518518518517,0.7529572338489536,,0.0009090909090909091,0.00045454545454545455,0.00045454545454545455,0.00045454545454545455,0.2989080982711556
2725,2-std_cut_increasing-stdRatio_1-stdPast_10,iforest,0,0.0023923444976076554,0.0008417508417508417,0.0011961722488038277,0.0008417508417508417,0.6205641492265696,,0.001652892561983471,0.0003852080123266564,0.0008264462809917355,0.0003852080123266564,0.45040946314831665
4897,2-std_cut_increasing-stdRatio_1-stdPast_10,kmeans,0,0.0009276437847866419,0.00027624309392265195,0.00046382189239332097,0.00027624309392265195,0.020018198362147355,,0.0009182736455463728,0.002403846153846154,0.0004591368227731864,0.002403846153846154,0.010009099181073733
1250,2-std_cut_increasing-stdRatio_1-stdPast_10,knn,0,0.001145475372279496,0.014705882352941176,0.000572737686139748,0.014705882352941176,0.20655141037306646,,0.0010515247108307045,0.008333333333333333,0.0005257623554153522,0.008333333333333333,0.13557779799818015
3233,2-std_cut_increasing-stdRatio_1-stdPast_10,laser_dbn,0,,0.5004545454545455,,0.5004545454545455,,,,0.5004545454545455,,0.5004545454545455,
4254,2-std_cut_increasing-stdRatio_1-stdPast_10,lstm-vae,0,0.003778413952083717,,0.4497839438181469,,,,0.006459344710080317,,0.4527033565655663,,
2499,2-std_cut_increasing-stdRatio_1-stdPast_10,lstm_ad,0,0.0009578544061302681,0.08333333333333333,0.0004789272030651341,0.08333333333333333,0.05095541401273884,,0.0010319917440660474,0.000254323499491353,0.0005159958720330237,0.000254323499491353,0.11919927206551406
1514,2-std_cut_increasing-stdRatio_1-stdPast_10,mscred,0,0.010638297872340425,0.08333333333333333,0.005319148936170213,0.08333333333333333,0.9176524112829845,,0.5,0.25,0.25,0.25,0.9990900818926296
2252,2-std_cut_increasing-stdRatio_1-stdPast_10,mstamp,0,0.0015552099533437014,0.0010416666666666667,0.0007776049766718507,0.0010416666666666667,0.4158325750682439,,0.0016891891891891893,0.0005841121495327102,0.0008445945945945946,0.0005841121495327102,0.46223839854413107
2844,2-std_cut_increasing-stdRatio_1-stdPast_10,multi_hmm,0,0.001303780964797914,0.0006265664160401002,0.000651890482398957,0.0006265664160401002,0.3034576888080073,,0.0017301038062283738,0.004545454545454545,0.0008650519031141869,0.004545454545454545,0.4758871701546861
4082,2-std_cut_increasing-stdRatio_1-stdPast_10,normalizing_flows,0,,0.5004545454545455,,0.5004545454545455,,,,0.5004545454545455,,0.5004545454545455,
1618,2-std_cut_increasing-stdRatio_1-stdPast_10,omnianomaly,0,0.003472222222222222,0.0625,0.001736111111111111,0.0625,0.7130000000000001,,0.004273504273504274,0.05000000074505806,0.002136752136752137,0.05000000074505806,0.767
420,2-std_cut_increasing-stdRatio_1-stdPast_10,pca,0,0.0022675736961451248,,0.0011337868480725624,,0.6037306642402183,,0.008264462809917356,,0.004132231404958678,,0.894904458598726
3635,2-std_cut_increasing-stdRatio_1-stdPast_10,pcc,0,0.0026954177897574125,0.00196078431372549,0.0013477088948787063,0.00196078431372549,0.6633303002729755,,0.001081081081081081,0.0023148148148148147,0.0005405405405405405,0.0023148148148148147,0.15923566878980888
2061,2-std_cut_increasing-stdRatio_1-stdPast_10,random_black_forest,0,,0.5004545454545455,,0.5004545454545455,,,,0.5004545454545455,,0.5004545454545455,
913,2-std_cut_increasing-stdRatio_1-stdPast_10,robust_pca,0,0.00980392156862745,0.004629629629629629,0.004901960784313725,0.004629629629629629,0.9080982711555959,,0.009900990099009901,0.0038461538461538464,0.0049504950495049506,0.0038461538461538464,0.9090081892629663
169,2-std_cut_increasing-stdRatio_1-stdPast_10,subsequence_knn,0,0.001152073732718894,0.05,0.000576036866359447,0.05,0.21155595996360327,,0.0012594458438287153,0.00035310734463276836,0.0006297229219143577,0.00035310734463276836,0.27843494085532305
4187,2-std_cut_increasing-stdRatio_1-stdPast_10,tanogan,0,0.0009090909090909091,0.00045454545454545455,0.00045454545454545455,0.00045454545454545455,0.48453139217470426,,0.0009090909090909091,0.00045454545454545455,0.00045454545454545455,0.00045454545454545455,0.48453139217470426
4652,2-std_cut_increasing-stdRatio_1-stdPast_10,telemanom,0,0.01,0.004545454545454545,0.005,0.004545454545454545,0.9099181073703367,,0.01,0.004545454545454545,0.005,0.004545454545454545,0.9099181073703366
1917,2-std_cut_increasing-stdRatio_1-stdPast_10,torsk,0,,0.5004545454545455,,0.5004545454545455,,,,0.5004545454545455,,0.5004545454545455,
3750,2-std_cut_increasing-stdRatio_1-stdPast_10,usad,0,0.04133908858531742,0.029999999329447746,0.03822981934734102,0.029999999329447746,0.8616790582403966,0.37179672718048096,0.03880962009185025,0.021541502326726913,0.03588164199560903,0.029496047645807266,0.8523853779429987
