index,dataset,rtype,rnumber,Test_AVERAGE_PRECISION,Test_FIXED_RANGE_PR_AUC,Test_PR_AUC,Test_RANGE_PR_AUC,Test_ROC_AUC,Test_THRESHOLD,Train_AVERAGE_PRECISION,Train_FIXED_RANGE_PR_AUC,Train_PR_AUC,Train_RANGE_PR_AUC,Train_ROC_AUC
839,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,autoencoder,0,0.0010526315789473684,0.00034602076124567473,0.0005263157894736842,0.00034602076124567473,0.13648771610555055,,-0.0,,0.5,,
4953,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,cblof,0,0.0032258064516129032,0.0009578544061302681,0.0016129032258064516,0.0009578544061302681,0.718835304822566,,-0.0,,0.5,,
2681,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,cof,0,0.004366812227074236,0.001282051282051282,0.002183406113537118,0.001282051282051282,0.7925386715195633,,-0.0,,0.5,,
4745,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,copod,0,0.0029585798816568047,0.0012077294685990338,0.0014792899408284023,0.0012077294685990338,0.6933575978161965,,-0.0,,0.5,,
4405,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,dae,0,0.0012422360248447205,0.0014044943820224719,0.0006211180124223603,0.0014044943820224719,0.2684258416742493,,-0.0,,0.5,,
3483,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,damp,0,0.0019193857965451055,0.008771929824561403,0.0009596928982725527,0.008771929824561403,0.5268425841674249,,-0.0,,0.5,,
3334,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,deepant,0,0.001763668430335097,0.0056179775280898875,0.0008818342151675485,0.0056179775280898875,0.4849863512283894,,-0.0,,0.5,,
2282,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,deepnap,0,0.0013550135501355014,0.005376344086021505,0.0006775067750677507,0.005376344086021505,0.3293903548680619,,-0.0,,0.5,,
1038,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,encdec_ad,0,0.0020242914979757085,0.0021008403361344537,0.0010121457489878543,0.0021008403361344537,0.551410373066424,,-0.0,,0.5,,
587,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,fast_mcd,0,0.003134796238244514,0.004629629629629629,0.001567398119122257,0.004629629629629629,0.7106460418562329,,-0.0,,0.5,,
3054,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,gdn,0,0.0010416666666666667,0.00024679170779861795,0.0005208333333333333,0.00024679170779861795,0.11531365313653141,,-0.0,,0.5,,
1740,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,hbos,0,0.0017889087656529517,0.0006868131868131868,0.0008944543828264759,0.0006868131868131868,0.5441310282074614,,-0.0,,0.5,,
533,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,health_esn,0,,0.5004545454545455,,0.5004545454545455,,,,0.5,,0.5,
1299,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,hif,0,0.002403846153846154,0.0021929824561403508,0.001201923076923077,0.0021929824561403508,0.6223839854413104,,-0.0,,0.5,,
80,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,hybrid_knn,0,0.001272264631043257,0.014285714285714285,0.0006361323155216285,0.014285714285714285,0.2861692447679709,,-0.0,,0.5,,
3942,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,if_lof,0,0.0009090909090909091,0.00045454545454545455,0.00045454545454545455,0.00045454545454545455,0.40900818926296634,,-0.0,,0.5,,
2767,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,iforest,0,0.0026595744680851063,0.001893939393939394,0.0013297872340425532,0.001893939393939394,0.6587807097361237,,-0.0,,0.5,,
4821,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,kmeans,0,0.004524886877828055,0.005952380952380952,0.0022624434389140274,0.005952380952380952,0.7998180163785259,,-0.0,,0.5,,
1237,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,knn,0,0.003703703703703704,0.001984126984126984,0.001851851851851852,0.001984126984126984,0.7552320291173794,,-0.0,,0.5,,
3188,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,laser_dbn,0,,0.5004545454545455,,0.5004545454545455,,,,0.5,,0.5,
4368,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,lstm-vae,0,0.0032158547936552463,,0.4495026642389329,,,,-0.0,,0.5,,
2501,2-std_cut_increasing_continue-stdRatio_1-stdPast_30-no-anomaly,lstm_ad,0,0.004201680672268907,0.005813953488372093,0.0021008403361344537,0.005813953488372093,0.7843494085532302,,-0.0,,0.5,,
