index,dataset,rtype,rnumber,Test_AVERAGE_PRECISION,Test_FIXED_RANGE_PR_AUC,Test_PR_AUC,Test_RANGE_PR_AUC,Test_ROC_AUC,Test_THRESHOLD,Train_AVERAGE_PRECISION,Train_FIXED_RANGE_PR_AUC,Train_PR_AUC,Train_RANGE_PR_AUC,Train_ROC_AUC
746,4-std_cut_wave-stdRatio_1-stdPast_10,autoencoder,0,0.0052085836429911865,0.005181849314783162,0.0049134920197322195,0.005553493600255664,0.44105969148222673,,0.012443030921797556,0.005003281816573955,0.008810301447994495,0.0054514586829002756,0.48618376928236084
5028,4-std_cut_wave-stdRatio_1-stdPast_10,cblof,0,0.00519012092324026,0.017736767888582892,0.004993180626342823,0.017308783444011357,0.4478739101274312,,0.005259572480711874,0.014613908265868428,0.005060554631335669,0.014465825097974047,0.45691482226693486
2561,4-std_cut_wave-stdRatio_1-stdPast_10,cof,0,0.01330798670589122,0.013707773911373853,0.011830903436573647,0.01200888130301361,0.7024748490945675,,0.02155958911412307,0.01612808056423479,0.017529649481650134,0.013611166790858447,0.6845137491616364
4741,4-std_cut_wave-stdRatio_1-stdPast_10,copod,0,0.004789784364708151,0.00981553293923336,0.004476695376941816,0.010505930158036084,0.3887055667337358,,0.004968581875540038,0.013126159778464982,0.004698680010704276,0.01398163105503749,0.4177397719651241
4390,4-std_cut_wave-stdRatio_1-stdPast_10,dae,0,0.006443411954554371,0.026347278430084758,0.0060585387059601484,0.026337608662596417,0.4850368879946345,,0.0064720448746927554,0.011104317074591799,0.006092709378837429,0.01180705387415974,0.48531187122736413
3400,4-std_cut_wave-stdRatio_1-stdPast_10,damp,0,0.006951401017578943,0.002834029106539419,0.006461962966779923,0.00380386466657397,0.5190543259557344,,0.009781672590214535,0.0028449041895369327,0.008918770549342793,0.0038467526005643168,0.5890342052313883
3345,4-std_cut_wave-stdRatio_1-stdPast_10,deepant,0,0.00685192360066374,0.016859696182883667,0.006547828867803427,0.017325743691186835,0.5655264922870556,,0.00699222391337388,0.01070962227436189,0.006682325583777705,0.011535566706779334,0.5662005365526492
2285,4-std_cut_wave-stdRatio_1-stdPast_10,deepnap,0,0.005152641597070549,0.0048873788429943475,0.0048413503837869,0.005518531018893813,0.3907780013413816,,0.005163082402494648,0.004547908022442686,0.004851101612968993,0.005158120175793604,0.3895036887994634
1058,4-std_cut_wave-stdRatio_1-stdPast_10,encdec_ad,0,0.009162480534772042,0.018572750643261256,0.008558015199740455,0.019280937148283595,0.5841381623071764,,0.009529352721372912,0.009000710567957973,0.008893380581882777,0.009676400081477226,0.5835546613011401
659,4-std_cut_wave-stdRatio_1-stdPast_10,fast_mcd,0,0.004470922269785471,0.006994341065201667,0.0042720723277321435,0.007768799956698273,0.36262910798122067,,0.004440515991806292,0.005462265350682974,0.004243125598832061,0.006208636240924239,0.3600268276324614
