index,dataset,rtype,rnumber,Test_AVERAGE_PRECISION,Test_FIXED_RANGE_PR_AUC,Test_PR_AUC,Test_RANGE_PR_AUC,Test_ROC_AUC,Test_THRESHOLD,Train_AVERAGE_PRECISION,Train_FIXED_RANGE_PR_AUC,Train_PR_AUC,Train_RANGE_PR_AUC,Train_ROC_AUC
817,4-wave-all-no-anomaly,autoencoder,0,0.0029178841875788916,0.015147386807942071,0.0021589030688370483,0.008555643181101536,0.33433634236041454,,-0.0,,0.5,,
4970,4-wave-all-no-anomaly,cblof,0,0.01254373124876722,0.16833277691333956,0.008199872739959396,0.08666555382667915,0.8134403209628887,,-0.0,,0.5,,
2689,4-wave-all-no-anomaly,cof,0,0.009658518367145605,0.003023312835699908,0.005887668795391952,0.002342921967696113,0.6760280842527583,,-0.0,,0.5,,
4755,4-wave-all-no-anomaly,copod,0,0.0028456125913881585,0.0072747933151603526,0.002096101960946673,0.003911288757980281,0.32096288866599804,,-0.0,,0.5,,
4488,4-wave-all-no-anomaly,dae,0,0.004097484207532301,0.08809523809523809,0.003069845841784875,0.10476190476190476,0.5148779672350384,,-0.0,,0.5,,
3481,4-wave-all-no-anomaly,damp,0,0.006386193805962741,0.0019648933983177404,0.0045798324757634545,0.0025408979077465917,0.6947509194249415,,-0.0,,0.5,,
3340,4-wave-all-no-anomaly,deepant,0,0.5014084507042254,0.7127359196602617,0.4733965933195159,0.4254718393205235,0.762955533266466,,-0.0,,0.5,,
2386,4-wave-all-no-anomaly,deepnap,0,0.003783599359843324,0.06444951801116183,0.0028210145727824197,0.04556570268899036,0.48077566031427615,,-0.0,,0.5,,
1057,4-wave-all-no-anomaly,encdec_ad,0,0.0068888700166251475,0.0021551724137931034,0.005168614084295774,0.0021551724137931034,0.7114677365429621,,-0.0,,0.5,,
628,4-wave-all-no-anomaly,fast_mcd,0,0.01578010699858063,0.004671754082725045,0.010299901481338924,0.0029332517551936797,0.8495486459378134,,-0.0,,0.5,,
3089,4-wave-all-no-anomaly,gdn,0,0.007361781645579768,0.007989785226220666,0.005071302059748435,0.011171878144749023,0.7114731839782756,,-0.0,,0.5,,
1714,4-wave-all-no-anomaly,hbos,0,0.01131636897479814,0.015318477818477816,0.00611480549196528,0.012779812779812778,0.6758609160815781,,-0.0,,0.5,,
517,4-wave-all-no-anomaly,health_esn,0,,0.5015,,0.5015,,,,0.5,,0.5,
1401,4-wave-all-no-anomaly,hif,0,0.015649357386052064,0.015895521410227292,0.010275966140930955,0.016166042820454585,0.8244734202607823,,-0.0,,0.5,,
114,4-wave-all-no-anomaly,hybrid_knn,0,0.009858532272325376,0.03417178699436764,0.006086673543570096,0.03417178699436764,0.7668004012036108,,-0.0,,0.5,,
3903,4-wave-all-no-anomaly,if_lof,0,0.6805555555555556,0.8541666666666666,0.6378968253968254,0.7083333333333334,0.9979939819458374,,-0.0,,0.5,,
2754,4-wave-all-no-anomaly,iforest,0,0.05224649859943977,0.015630986590038313,0.027506156981430274,0.010428639846743295,0.7606151788699431,,-0.0,,0.5,,
4818,4-wave-all-no-anomaly,kmeans,0,0.9166666666666665,0.8611111111111112,0.9027777777777777,0.7222222222222223,0.9996656636576395,,-0.0,,0.5,,
1174,4-wave-all-no-anomaly,knn,0,0.33804311774461027,0.6677467340138573,0.33707897247319696,0.33549346802771457,0.7671347375459712,,-0.0,,0.5,,
3120,4-wave-all-no-anomaly,laser_dbn,0,,0.5015,,0.5015,,,,0.5,,0.5,
4243,4-wave-all-no-anomaly,lstm-vae,0,0.01157007036327954,,0.41964022747461655,,,,-0.0,,0.5,,
2524,4-wave-all-no-anomaly,lstm_ad,0,0.004737800241470182,0.021838983465724913,0.0032689567019619204,0.02779136441810587,0.567703109327984,,-0.0,,0.5,,
1470,4-wave-all-no-anomaly,mscred,0,0.003,0.0015,0.0015,0.0015,0.45486459378134403,,-0.0,,0.5,,
2155,4-wave-all-no-anomaly,mstamp,0,0.050394656952033996,0.026444909427171575,0.033815447400094054,0.025112041076565374,0.906385824139084,,-0.0,,0.5,,
2914,4-wave-all-no-anomaly,multi_hmm,0,0.0034308843433182665,0.0018636970241213302,0.0021136898817348004,0.0019157998453441095,0.3283182881979271,,-0.0,,0.5,,
4076,4-wave-all-no-anomaly,normalizing_flows,0,0.002579546785173186,0.028297526641571237,0.0018858573735356897,0.014928386616475811,0.2574389836175192,,-0.0,,0.5,,
1698,4-wave-all-no-anomaly,omnianomaly,0,0.391292735042735,0.04677096754312515,0.2797829137061064,0.037986382842063904,0.8459539717891611,,-0.0,,0.5,,
324,4-wave-all-no-anomaly,pca,0,0.008130081300813009,,0.0040650406504065045,,0.6359077231695085,,,,,,
3606,4-wave-all-no-anomaly,pcc,0,0.0021365573295298508,0.04801175644651789,0.0015858948324682593,0.024594941464464344,0.08592443998662655,,-0.0,,0.5,,
2100,4-wave-all-no-anomaly,random_black_forest,0,,0.5015,,0.5015,,,,0.5,,0.5,
889,4-wave-all-no-anomaly,robust_pca,0,0.0031242767604122415,0.028358644670871742,0.002063475726920969,0.015265605243628175,0.2579404881310598,,-0.0,,0.5,,
163,4-wave-all-no-anomaly,subsequence_knn,0,0.020274943310657594,0.0037128712871287127,0.01522268808075141,0.0037128712871287127,0.9037111334002006,,-0.0,,0.5,,
4195,4-wave-all-no-anomaly,tanogan,0,0.003,0.0015,0.0015,0.0015,0.4844533600802407,,-0.0,,0.5,,
4657,4-wave-all-no-anomaly,telemanom,0,0.0029192823606254683,0.05013227513227513,0.0021870988342847873,0.0548941798941799,0.31795386158475425,,-0.0,,0.5,,
1986,4-wave-all-no-anomaly,torsk,0,,0.5015,,0.5015,,,,0.5,,0.5,
3696,4-wave-all-no-anomaly,usad,0,0.007924447651036422,0.0028450314421206713,0.007389841227751843,0.0054317982867360115,0.05272807274860663,0.33234310150146484,-0.0,,0.5,,
