index,dataset,rtype,rnumber,Test_AVERAGE_PRECISION,Test_FIXED_RANGE_PR_AUC,Test_PR_AUC,Test_RANGE_PR_AUC,Test_ROC_AUC,Test_THRESHOLD,Train_AVERAGE_PRECISION,Train_FIXED_RANGE_PR_AUC,Train_PR_AUC,Train_RANGE_PR_AUC,Train_ROC_AUC
712,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,autoencoder,0,0.00378754840459038,0.0032171495047211493,0.0034096314283440033,0.003511261804403128,0.5826011367435641,,-0.0,,0.5,,
4959,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,cblof,0,0.0023663497991244856,0.003509275251055636,0.0021716214361592553,0.003297564448689394,0.3726379137412237,,-0.0,,0.5,,
2592,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,cof,0,0.003568089663778401,0.0035675555622909955,0.003168774877583868,0.004089697989460851,0.5591842193246406,,-0.0,,0.5,,
4733,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,copod,0,0.005545340809525806,0.011336453477418443,0.004835515235818034,0.011492185355724147,0.5841792042795052,,-0.0,,0.5,,
4485,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,dae,0,0.0029635834947023335,0.008287668618273972,0.002681171325907745,0.009561297486676812,0.4600066867268472,,-0.0,,0.5,,
3437,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,damp,0,0.003154647502224009,0.001401449519195035,0.0028584590616748413,0.0017324962135442479,0.49143430290872614,,-0.0,,0.5,,
3286,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,deepant,0,0.006141400422370375,0.011213267713727538,0.005228209314708832,0.009661396363687957,0.5222868605817452,,-0.0,,0.5,,
2346,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,deepnap,0,0.005255714588101177,0.0032810716405018096,0.004586058027569747,0.0034328296511652377,0.6104312938816449,,-0.0,,0.5,,
1044,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,encdec_ad,0,0.005289543420759487,0.0019014910520683932,0.004747099116808441,0.002191767996794379,0.6087997325309261,,-0.0,,0.5,,
592,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,fast_mcd,0,0.004536179322983395,0.009271438099105161,0.003980995411145364,0.008541588147348036,0.542280173854898,,-0.0,,0.5,,
3106,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,gdn,0,0.006968951203717353,0.014227032555046868,0.0062512592212267066,0.014909807104491392,0.7449765258215962,,-0.0,,0.5,,
1746,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,hbos,0,0.002818595512074669,0.0016480401770374582,0.0022731987267464943,0.0016582007123430943,0.39275827482447345,,-0.0,,0.5,,
439,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,health_esn,0,,0.5015,,0.5015,,,,0.5,,0.5,
1335,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,hif,0,0.003516586417505901,0.004124516398567104,0.0030894697704551134,0.004677597896608505,0.4920762286860582,,-0.0,,0.5,,
95,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,hybrid_knn,0,0.002580554761726985,0.005231577698929998,0.0023614578389692764,0.00498414751958484,0.4200468070879305,,-0.0,,0.5,,
3919,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,if_lof,0,0.003347097024386096,0.003123017584043059,0.0029733619286590705,0.0031578628598191247,0.5109394851220328,,-0.0,,0.5,,
2769,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,iforest,0,0.003939150715716431,0.0031634679186940606,0.0033599214366797072,0.002723267553564847,0.5218789702440656,,-0.0,,0.5,,
4922,2-std_cut_wave-stdRatio_1-stdPast_10-no-anomaly,kmeans,0,0.0031246941707930294,0.002931307063270849,0.002874190980507762,0.0031175237650621296,0.5301370779003678,,-0.0,,0.5,,
