index,dataset,rtype,rnumber,Test_AVERAGE_PRECISION,Test_FIXED_RANGE_PR_AUC,Test_PR_AUC,Test_RANGE_PR_AUC,Test_ROC_AUC,Test_THRESHOLD,Train_AVERAGE_PRECISION,Train_FIXED_RANGE_PR_AUC,Train_PR_AUC,Train_RANGE_PR_AUC,Train_ROC_AUC
774,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,autoencoder,0,0.009523809523809525,0.0012376237623762376,0.004761904761904762,0.0012376237623762376,0.905368516833485,,-0.0,,0.5,,
2663,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,cof,0,0.0023094688221709007,0.0016611295681063121,0.0011547344110854503,0.0016611295681063121,0.6069153776160146,,-0.0,,0.5,,
4712,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,copod,0,0.0020161290322580645,0.0010504201680672268,0.0010080645161290322,0.0010504201680672268,0.5495905368516834,,-0.0,,0.5,,
4414,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,dae,0,0.009523809523809525,0.0012376237623762376,0.004761904761904762,0.0012376237623762376,0.905368516833485,,-0.0,,0.5,,
3501,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,damp,0,0.0015552099533437014,0.001075268817204301,0.0007776049766718507,0.001075268817204301,0.4158325750682439,,-0.0,,0.5,,
3280,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,deepant,0,0.01,0.0016501650165016502,0.005,0.0016501650165016502,0.9099181073703366,,-0.0,,0.5,,
2349,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,deepnap,0,0.01,0.0048543689320388345,0.005,0.0048543689320388345,0.9099181073703366,,-0.0,,0.5,,
1120,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,encdec_ad,0,0.0010626992561105207,0.0005235602094240838,0.0005313496280552603,0.0005235602094240838,0.14467697907188348,,-0.0,,0.5,,
698,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,fast_mcd,0,0.0010570824524312897,0.0008012820512820513,0.0005285412262156448,0.0008012820512820513,0.14012738853503182,,-0.0,,0.5,,
2972,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,gdn,0,0.006578947368421052,0.00625,0.003289473684210526,0.00625,0.8607011070110702,,-0.0,,0.5,,
1709,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,hbos,0,0.0009090909090909091,0.00045454545454545455,0.00045454545454545455,0.00045454545454545455,0.05823475887170154,,-0.0,,0.5,,
505,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,health_esn,0,,0.5004545454545455,,0.5004545454545455,,,,0.5,,0.5,
1412,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,hif,0,0.001142857142857143,0.004464285714285714,0.0005714285714285715,0.004464285714285714,0.20473157415832577,,-0.0,,0.5,,
60,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,hybrid_knn,0,0.0029239766081871343,0.0014044943820224719,0.0014619883040935672,0.0014044943820224719,0.6901728844404004,,-0.0,,0.5,,
3937,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,if_lof,0,0.0009090909090909091,0.00045454545454545455,0.00045454545454545455,0.00045454545454545455,0.3057324840764331,,-0.0,,0.5,,
2772,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,iforest,0,0.0020325203252032522,0.0006684491978609625,0.0010162601626016261,0.0006684491978609625,0.5532302092811646,,-0.0,,0.5,,
4884,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,kmeans,0,0.0009596928982725527,0.0006188118811881188,0.0004798464491362764,0.0006188118811881188,0.05277525022747953,,-0.0,,0.5,,
1229,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,knn,0,0.0011547344110854503,0.0012195121951219512,0.0005773672055427252,0.0012195121951219512,0.2129208371246588,,-0.0,,0.5,,
3172,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,laser_dbn,0,,0.5004545454545455,,0.5004545454545455,,,,0.5,,0.5,
4268,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,lstm-vae,0,0.003137195717856666,,0.4494633347010336,,,,-0.0,,0.5,,
2521,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,lstm_ad,0,0.0010416666666666667,0.08333333333333333,0.0005208333333333333,0.08333333333333333,0.1273885350318471,,-0.0,,0.5,,
1421,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,mscred,0,0.01,0.005,0.005,0.005,0.948589626933576,,-0.0,,0.5,,
2184,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,mstamp,0,0.0035335689045936395,0.0008417508417508418,0.0017667844522968198,0.0008417508417508418,0.7434030937215651,,-0.0,,0.5,,
2893,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,multi_hmm,0,0.002336448598130841,0.0032051282051282055,0.0011682242990654205,0.0032051282051282055,0.6123748862602365,,-0.0,,0.5,,
3962,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,normalizing_flows,0,,0.5004545454545455,,0.5004545454545455,,,,0.5,,0.5,
1633,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,omnianomaly,0,0.0011198208286674132,0.03333333507180214,0.0005599104143337066,0.03333333507180214,0.10799999999999998,,-0.0,,0.5,,
345,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,pca,0,0.001851851851851852,,0.000925925925925926,,0.5136487716105551,,,,,,
3633,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,pcc,0,0.002127659574468085,0.0016339869281045752,0.0010638297872340426,0.0016339869281045752,0.5732484076433121,,-0.0,,0.5,,
2057,2-std_cut_increasing-stdRatio_1-stdPast_40-no-anomaly,random_black_forest,0,,0.5004545454545455,,0.5004545454545455,,,,0.5,,0.5,
