index,dataset,rtype,rnumber,Test_AVERAGE_PRECISION,Test_FIXED_RANGE_PR_AUC,Test_PR_AUC,Test_RANGE_PR_AUC,Test_ROC_AUC,Test_THRESHOLD,Train_AVERAGE_PRECISION,Train_FIXED_RANGE_PR_AUC,Train_PR_AUC,Train_RANGE_PR_AUC,Train_ROC_AUC
795,2-std_cut_increasing_continue-stdRatio_1-stdPast_10,autoencoder,0,0.0012254901960784314,0.011363636363636364,0.0006127450980392157,0.011363636363636364,0.2584167424931756,,0.0009910802775024777,0.0006720430107526881,0.0004955401387512388,0.0006720430107526881,0.08280254777070062
5045,2-std_cut_increasing_continue-stdRatio_1-stdPast_10,cblof,0,0.0010683760683760685,0.0013297872340425532,0.0005341880341880342,0.0013297872340425532,0.14922656960873526,,0.0024449877750611247,0.005813953488372093,0.0012224938875305623,0.005813953488372093,0.6287534121929027
2669,2-std_cut_increasing_continue-stdRatio_1-stdPast_10,cof,0,0.0014947683109118087,0.00031645569620253165,0.0007473841554559044,0.00031645569620253165,0.39217470427661505,,0.0010121457489878543,0.0004440497335701599,0.0005060728744939271,0.0004440497335701599,0.10191082802547768
4784,2-std_cut_increasing_continue-stdRatio_1-stdPast_10,copod,0,0.0012437810945273632,0.0003201024327784891,0.0006218905472636816,0.0003201024327784891,0.2693357597816196,,0.0009442870632672333,0.0011363636363636365,0.00047214353163361664,0.0011363636363636365,0.03730664240218384
4459,2-std_cut_increasing_continue-stdRatio_1-stdPast_10,dae,0,0.001128668171557562,0.0005458515283842794,0.000564334085778781,0.0005458515283842794,0.19472247497725204,,0.0010090817356205853,0.0014925373134328358,0.0005045408678102926,0.0014925373134328358,0.0991810737033667
3474,2-std_cut_increasing_continue-stdRatio_1-stdPast_10,damp,0,0.0016750418760469012,0.000980392156862745,0.0008375209380234506,0.000980392156862745,0.4576888080072793,,0.013888888888888888,0.010416666666666666,0.006944444444444444,0.010416666666666666,0.9353958143767062
3259,2-std_cut_increasing_continue-stdRatio_1-stdPast_10,deepant,0,0.0038461538461538464,0.0018656716417910447,0.0019230769230769232,0.0018656716417910447,0.7643312101910827,,0.001422475106685633,0.006666666666666667,0.0007112375533428165,0.006666666666666667,0.3612374886260237
2293,2-std_cut_increasing_continue-stdRatio_1-stdPast_10,deepnap,0,0.006060606060606061,0.08333333333333333,0.0030303030303030303,0.08333333333333333,0.8507734303912649,,0.0016806722689075631,0.0009900990099009901,0.0008403361344537816,0.0009900990099009901,0.45950864422202
1071,2-std_cut_increasing_continue-stdRatio_1-stdPast_10,encdec_ad,0,0.001037344398340249,0.0004553734061930783,0.0005186721991701245,0.0004553734061930783,0.12374886260236584,,0.002849002849002849,0.002304147465437788,0.0014245014245014246,0.002304147465437788,0.6815286624203821
676,2-std_cut_increasing_continue-stdRatio_1-stdPast_10,fast_mcd,0,0.0013623978201634877,0.00048590864917395527,0.0006811989100817438,0.00048590864917395527,0.3330300272975433,,0.000946073793755913,0.0017482517482517483,0.0004730368968779565,0.0017482517482517483,0.03912647861692453
2978,2-std_cut_increasing_continue-stdRatio_1-stdPast_10,gdn,0,0.004132231404958678,0.0012315270935960591,0.002066115702479339,0.0012315270935960591,0.7776752767527675,,-0.0,,0.5,,
