index,dataset,rtype,rnumber,Test_AVERAGE_PRECISION,Test_FIXED_RANGE_PR_AUC,Test_PR_AUC,Test_RANGE_PR_AUC,Test_ROC_AUC,Test_THRESHOLD,Train_AVERAGE_PRECISION,Train_FIXED_RANGE_PR_AUC,Train_PR_AUC,Train_RANGE_PR_AUC,Train_ROC_AUC
760,4-std_cut_wave-stdRatio_1-stdPast_30,autoencoder,0,0.006239471804685457,0.006111246643156784,0.0058142669969148165,0.0063219641691759036,0.48136820925553325,,0.038671107404162734,0.07221364896115366,0.0383742294555116,0.04006519029113355,0.434111334674715
5016,4-std_cut_wave-stdRatio_1-stdPast_30,cblof,0,0.005873225669953415,0.005765085459885196,0.005418999326074009,0.006131570631249312,0.4356673373574782,,0.005811029109658217,0.004313340872625002,0.0053644251036749566,0.00417804066769286,0.4264788732394366
2612,4-std_cut_wave-stdRatio_1-stdPast_30,cof,0,0.29385993528776305,0.31011404846716967,0.2890015580909079,0.2584255213784743,0.8160965794768612,,0.24499032971292853,0.05286502617619631,0.22807776212436393,0.04741317266226787,0.8980415828303152
4797,4-std_cut_wave-stdRatio_1-stdPast_30,copod,0,0.004724174703712255,0.013494063625034738,0.004516131287841495,0.013675984938829981,0.4037022132796781,,0.004651432745945509,0.01687723243074836,0.004450671263430573,0.01706969258888756,0.3943729040912139
4438,4-std_cut_wave-stdRatio_1-stdPast_30,dae,0,0.005611181758853791,0.007376806502460744,0.005294464933333546,0.008237919516069295,0.47336016096579475,,0.005606830017866899,0.015995354985516685,0.0052932095260507,0.01650387932519346,0.4740912139503689
3449,4-std_cut_wave-stdRatio_1-stdPast_30,damp,0,0.006933054556146638,0.00316458368182246,0.006473202161753311,0.004059075188813602,0.49782025486250836,,0.008731296936105238,0.0029787321997517616,0.007975096739805336,0.0036917805423506795,0.5688128772635815
3360,4-std_cut_wave-stdRatio_1-stdPast_30,deepant,0,0.00695435762311537,0.012990784594243672,0.006625588018855894,0.01171988734745377,0.5635747820254862,,0.007063418670343396,0.011195611414953274,0.006736115432382074,0.009987078000083775,0.5684708249496983
2337,4-std_cut_wave-stdRatio_1-stdPast_30,deepnap,0,0.005221278838952057,0.006660094494056101,0.004916124150352237,0.0071570145023468435,0.39979208584842385,,0.00518317740461458,0.007813375450509983,0.004881971798913948,0.008297455516337544,0.39904091213950366
1003,4-std_cut_wave-stdRatio_1-stdPast_30,encdec_ad,0,0.004779037216735621,0.0040643613347215776,0.004554511044095697,0.004681492366745581,0.4054191817572099,,0.004815181938976086,0.004308952093280719,0.004588899027627201,0.004768130343980816,0.40961099932930917
708,4-std_cut_wave-stdRatio_1-stdPast_30,fast_mcd,0,0.00447742773686584,0.011458807352237324,0.004276851481391932,0.0123845080048081,0.36393024815560027,,0.0044547828239437206,0.016238531059501005,0.00425454555636401,0.016817474767253423,0.3607578806170355
3067,4-std_cut_wave-stdRatio_1-stdPast_30,gdn,0,0.00701487159146062,0.016202097816667184,0.006642809429344366,0.01652226836073558,0.5598250924991591,,-0.0,,0.5,,
1844,4-std_cut_wave-stdRatio_1-stdPast_30,hbos,0,0.010022892049979925,0.010734123459090267,0.008891773329324575,0.01120669032468579,0.6371093226022804,,0.009723036208854743,0.007120775366410826,0.00884075467319506,0.007343982646860403,0.6324346076458752
524,4-std_cut_wave-stdRatio_1-stdPast_30,health_esn,0,,0.503,,0.503,,,,0.503,,0.503,
1306,4-std_cut_wave-stdRatio_1-stdPast_30,hif,0,0.005839580095012117,0.01053247636315129,0.005459067502143312,0.010915145627216466,0.49439302481556,,0.005984219886409953,0.010407852341687328,0.005560714261145194,0.010995219055437978,0.49421864520456066
29,4-std_cut_wave-stdRatio_1-stdPast_30,hybrid_knn,0,0.024681757604606863,0.02472057664459254,0.021956916663222862,0.024981740120566198,0.7218879946344735,,0.02693862026991416,0.016512657761854444,0.023665042747519155,0.016733848022029527,0.7193427230046948
3900,4-std_cut_wave-stdRatio_1-stdPast_30,if_lof,0,0.09792853241546687,0.046512310516713895,0.08770655397716492,0.04077464306029889,0.862625754527163,,0.09601728813873231,0.04248984771846459,0.08752609067506817,0.03968091396273032,0.9136217303822938
2774,4-std_cut_wave-stdRatio_1-stdPast_30,iforest,0,0.005726052140114211,0.010855274399548854,0.005296045442993802,0.011547142716603407,0.46883299798792755,,0.006523764715608072,0.0055548026692912806,0.005566286116193923,0.0059330361557139825,0.437551978537894
4851,4-std_cut_wave-stdRatio_1-stdPast_30,kmeans,0,0.027342636312063812,0.01733463950823964,0.023954394003878218,0.017579276052550726,0.7649228705566734,,0.01163884921125673,0.011556689019751237,0.010910699320970416,0.01217303414424379,0.6846143527833669
1275,4-std_cut_wave-stdRatio_1-stdPast_30,knn,0,0.31520291246668325,0.08432778956133674,0.29598855020953996,0.08014417772169341,0.846569416498994,,0.40831492737508535,0.47738659625763136,0.40057854755591077,0.40835877824183764,0.8730583501006036
3212,4-std_cut_wave-stdRatio_1-stdPast_30,laser_dbn,0,,0.503,,0.503,,,,0.503,,0.503,
