index,dataset,rtype,rnumber,Test_AVERAGE_PRECISION,Test_F1Score_PercentileThresholding,Test_FIXED_RANGE_PR_AUC,Test_PR_AUC,Test_RANGE_PR_AUC,Test_ROC_AUC,Test_THRESHOLD,Train_AVERAGE_PRECISION,Train_F1Score_PercentileThresholding,Train_FIXED_RANGE_PR_AUC,Train_PR_AUC,Train_RANGE_PR_AUC,Train_ROC_AUC
751,3-sine-one-channel-anomaly,autoencoder,0,0.005957203681212586,0.0,0.014004164864350613,0.005396390266134811,0.015788375187880562,0.10414141414141413,,0.008266183856260321,0.0,0.03722399886667966,0.007471581442178295,0.06451500976634483,0.36484848484848487
4920,3-sine-one-channel-anomaly,cblof,0,0.13919247660246753,0.18181818181818182,0.07090426506203912,0.12470992564592098,0.1031128779501652,0.9677777777777777,,0.025300264757141214,0.0,0.016229408471622228,0.022488732663704946,0.018995546725048128,0.7706060606060606
2357,3-sine-one-channel-anomaly,cof,0,0.03657800329693773,0.05454545454545455,0.03313440962770049,0.032374554555574274,0.03369243998072949,0.8485858585858586,,0.01724501349673154,0.03636363636363636,0.01115359890026477,0.014612462705031283,0.01063019946595871,0.6556565656565656
4444,3-sine-one-channel-anomaly,copod,0,0.011552159792756127,0.0,0.010061015919385694,0.010327511533113632,0.018200349464835397,0.5618181818181818,,0.005892993310156785,0.0,0.0028417038489551094,0.005342343858637376,0.013023679819471386,0.08919191919191918
4180,3-sine-one-channel-anomaly,dae,0,0.005583027295113702,0.0,0.05209613984978773,0.005071960844880101,0.08634108919037645,0.022070707070707078,,0.01277255156869226,0.0,0.0425264619642424,0.01153002059834832,0.07760275584226592,0.5938383838383838
3191,3-sine-one-channel-anomaly,damp,0,0.006941487661203274,0.0,0.08615214593475463,0.00631055911086278,0.08776789211571821,0.20949494949494948,,0.020532302865423728,0.0,0.028779630317061728,0.01833762112184835,0.02946519735091544,0.7475757575757576
3062,3-sine-one-channel-anomaly,deepant,0,0.026322909845002504,0.05454545454545455,0.01899035813271806,0.01946472205115528,0.01780028577855606,0.5109090909090909,,0.00925305630416652,0.0,0.00905278870755977,0.008187813289558157,0.012070906506474226,0.4445454545454545
2200,3-sine-one-channel-anomaly,deepnap,0,0.7534145441122184,0.18181818181818182,0.7830384199134199,0.7468028965127884,0.5660768398268399,0.9931313131313131,,0.005684261107683513,0.0,0.0029607373211124484,0.005180640172328994,0.005229911709998064,0.03555555555555556
1132,3-sine-one-channel-anomaly,encdec_ad,0,0.031046064828682857,0.05454545454545455,0.0642740638990639,0.027222600330079668,0.0660481277981278,0.8309090909090908,,0.01100800239031161,0.0,0.027230769230769232,0.009994410035601087,0.03523076923076923,0.5108080808080808
686,3-sine-one-channel-anomaly,fast_mcd,0,0.009612134484136146,0.0,0.043781292376349805,0.00860404263084683,0.0357403585699973,0.468989898989899,,0.00959147918681563,0.0,0.003665840680080346,0.00853502459780844,0.008143614558945762,0.46131313131313134
2744,3-sine-one-channel-anomaly,gdn,0,0.017071156739883353,0.0,0.031144062703974327,0.014788098506169509,0.02825089069960287,0.6364102564102564,,-0.0,0.0,,0.5,,
1745,3-sine-one-channel-anomaly,hbos,0,0.01582986597680204,0.01818181818181818,0.010806497347033265,0.013661401247749155,0.016598622193066574,0.6315656565656566,,0.048228347706762875,0.09090909090909091,0.023143697578047052,0.0428926228776467,0.040176031472181975,0.8965656565656566
544,3-sine-one-channel-anomaly,health_esn,0,0.09101024810801013,0.05454545454545455,0.020679701442057764,0.06848082290388469,0.015733380749186014,0.8207070707070707,,0.018055378965345315,0.01818181818181818,0.020591226343718252,0.01351880305083682,0.01692116107994584,0.5204040404040403
1421,3-sine-one-channel-anomaly,hif,0,0.037957573575266794,0.05454545454545455,0.02298347651449808,0.030262124440310515,0.018237170644083412,0.7946464646464646,,0.009833411116392573,0.0,0.007130955794450534,0.008794141890154681,0.011546981859810011,0.4763636363636364
111,3-sine-one-channel-anomaly,hybrid_knn,0,0.051248817516839226,0.1090909090909091,0.0941220238095238,0.045734619905576104,0.11681547619047619,0.901919191919192,,0.005670782169051494,0.0,0.0024779186022741554,0.005166479654012994,0.004684098074113527,0.03656565656565656
3684,3-sine-one-channel-anomaly,if_lof,0,0.01727268074052212,0.0,0.006287300890385082,0.015168331949804216,0.01288709337949347,0.6978787878787879,,0.00827290275843559,0.0,0.004693441128397253,0.007238174850247577,0.007827935018429183,0.36262626262626263
2503,3-sine-one-channel-anomaly,iforest,0,0.04944357887127946,0.03636363636363636,0.0213196130442575,0.03394493167748526,0.016697177081556974,0.7617171717171717,,0.007569818956634705,0.0,0.007598152753503867,0.006841525490764008,0.01540423463933462,0.3055555555555556
4696,3-sine-one-channel-anomaly,kmeans,0,0.01558036765907332,0.0,0.012996263522932802,0.013879997180944804,0.022073517319187635,0.6763636363636363,,0.0077790230653727735,0.0,0.010268383449319362,0.0070509576080788955,0.01834168260269333,0.3126262626262626
1179,3-sine-one-channel-anomaly,knn,0,0.014421425031263304,0.0,0.014849429377864605,0.012911585631766467,0.0160059845853559,0.6460606060606061,,0.00778156489086594,0.0,0.015475898883556015,0.007031633562923688,0.034483968385615,0.32585858585858585
2887,3-sine-one-channel-anomaly,laser_dbn,0,,0.0,0.505,,0.505,,,0.050121352393426195,0.09090909090909091,0.02154442830377645,0.03781975340902918,0.02819273045615186,0.7969696969696969
4059,3-sine-one-channel-anomaly,lstm-vae,0,,0.0,0.505,,0.505,,,,0.0,0.505,,0.505,
