index,dataset,rtype,rnumber,Test_AVERAGE_PRECISION,Test_FIXED_RANGE_PR_AUC,Test_PR_AUC,Test_RANGE_PR_AUC,Test_ROC_AUC,Test_THRESHOLD,Train_AVERAGE_PRECISION,Train_FIXED_RANGE_PR_AUC,Train_PR_AUC,Train_RANGE_PR_AUC,Train_ROC_AUC
798,2-std_cut_increasing-stdRatio_1-stdPast_40,autoencoder,0,0.009523809523809525,0.0012376237623762376,0.004761904761904762,0.0012376237623762376,0.905368516833485,,0.008849557522123894,0.0013020833333333333,0.004424778761061947,0.0013020833333333333,0.8980891719745223
2623,2-std_cut_increasing-stdRatio_1-stdPast_40,cof,0,0.0023094688221709007,0.0016611295681063121,0.0011547344110854503,0.0016611295681063121,0.6069153776160146,,0.001851851851851852,0.008928571428571428,0.000925925925925926,0.008928571428571428,0.5095541401273885
4740,2-std_cut_increasing-stdRatio_1-stdPast_40,copod,0,0.0020161290322580645,0.0010504201680672268,0.0010080645161290322,0.0010504201680672268,0.5495905368516834,,0.002232142857142857,0.004166666666666667,0.0011160714285714285,0.004166666666666667,0.5932666060054596
4483,2-std_cut_increasing-stdRatio_1-stdPast_40,dae,0,0.009523809523809525,0.0012376237623762376,0.004761904761904762,0.0012376237623762376,0.905368516833485,,0.008771929824561403,0.0013020833333333333,0.0043859649122807015,0.0013020833333333333,0.8971792538671519
3436,2-std_cut_increasing-stdRatio_1-stdPast_40,damp,0,0.0015552099533437014,0.001075268817204301,0.0007776049766718507,0.001075268817204301,0.4158325750682439,,0.022222222222222223,0.008928571428571428,0.011111111111111112,0.008928571428571428,0.9599636032757052
3256,2-std_cut_increasing-stdRatio_1-stdPast_40,deepant,0,0.009900990099009901,0.0025,0.0049504950495049506,0.0025,0.9090081892629663,,0.01,0.001953125,0.005,0.001953125,0.9099181073703366
2372,2-std_cut_increasing-stdRatio_1-stdPast_40,deepnap,0,0.01,0.0048543689320388345,0.005,0.0048543689320388345,0.9099181073703366,,0.01,0.0048543689320388345,0.005,0.0048543689320388345,0.9099181073703366
1050,2-std_cut_increasing-stdRatio_1-stdPast_40,encdec_ad,0,0.0010626992561105207,0.0005235602094240838,0.0005313496280552603,0.0005235602094240838,0.14467697907188348,,0.0010626992561105207,0.0005235602094240838,0.0005313496280552603,0.0005235602094240838,0.14467697907188348
569,2-std_cut_increasing-stdRatio_1-stdPast_40,fast_mcd,0,0.0013003901170351106,0.0006775067750677507,0.0006501950585175553,0.0006775067750677507,0.3011828935395814,,0.0014792899408284023,0.0005668934240362812,0.0007396449704142012,0.0005668934240362812,0.3858052775250227
2973,2-std_cut_increasing-stdRatio_1-stdPast_40,gdn,0,0.006993006993006993,0.0005341880341880342,0.0034965034965034965,0.0005341880341880342,0.8690036900369004,,-0.0,,0.5,,
1728,2-std_cut_increasing-stdRatio_1-stdPast_40,hbos,0,0.0009090909090909091,0.00045454545454545455,0.00045454545454545455,0.00045454545454545455,0.05823475887170154,,0.0009242144177449168,0.0002834467120181406,0.0004621072088724584,0.0002834467120181406,0.0718835304822566
535,2-std_cut_increasing-stdRatio_1-stdPast_40,health_esn,0,,0.5004545454545455,,0.5004545454545455,,,,0.5004545454545455,,0.5004545454545455,
1347,2-std_cut_increasing-stdRatio_1-stdPast_40,hif,0,0.002066115702479339,0.0005875440658049354,0.0010330578512396695,0.0005875440658049354,0.5605095541401274,,0.0013698630136986301,0.0004892367906066536,0.0006849315068493151,0.0004892367906066536,0.33666969972702454
